t,count,mean_rate,m1_rate,m5_rate,m15_rate,rate_unit
1620558028,1784,59.191564,0.000000,0.000000,0.000000,events/second
1620558958,2261,74,802277,0,000000,0,000000,0,000000,events/second
1620558988,2516,41,925636,0,000000,0,000000,0,000000,events/second
1620559018,3049,33,875591,0,000000,0,000000,0,000000,events/second
1620559048,3277,27,306186,0,000000,0,000000,0,000000,events/second
1620559078,3277,21,845068,0,000000,0,000000,0,000000,events/second
1620559108,3505,19,470832,0,000000,0,000000,0,000000,events/second
1620559138,3505,16,689933,0,000000,0,000000,0,000000,events/second
1620559168,3733,15,553593,0,000000,0,000000,0,000000,events/second
1620559198,3733,13,825801,0,000000,0,000000,0,000000,events/second
1620559228,3961,13,203280,0,000000,0,000000,0,000000,events/second
1620559258,3961,12,002556,0,000000,0,000000,0,000000,events/second
1620559288,4189,11,635927,0,000000,0,000000,0,000000,events/second
1620559318,4189,10,740841,0,000000,0,000000,0,000000,events/second
1620559348,4417,10,516639,0,000000,0,000000,0,000000,events/second
1620559378,4417,9,815267,0,000000,0,000000,0,000000,events/second
1620559408,4645,9,676820,0,000000,0,000000,0,000000,events/second
1620559438,4645,9,107757,0,000000,0,000000,0,000000,events/second
1620559468,4873,9,023966,0,000000,0,000000,0,000000,events/second
1620559498,4873,8,549146,0,000000,0,000000,0,000000,events/second
1620559528,5101,8,501625,0,000000,0,000000,0,000000,events/second
1620559558,5101,8,096755,0,000000,0,000000,0,000000,events/second
1620559588,5329,8,074177,0,000000,0,000000,0,000000,events/second
1620559618,5329,7,723140,0,000000,0,000000,0,000000,events/second
1620559648,5557,7,717990,0,000000,0,000000,0,000000,events/second
1620559678,5557,7,409338,0,000000,0,000000,0,000000,events/second
1620559708,5785,7,416610,0,000000,0,000000,0,000000,events/second
1620559738,5785,7,141900,0,000000,0,000000,0,000000,events/second
1620559768,6013,7,158342,0,000000,0,000000,0,000000,events/second
1620559798,6013,6,911421,0,000000,0,000000,0,000000,events/second
1620559828,6241,6,934438,0,000000,0,000000,0,000000,events/second
1620559858,6241,6,710729,0,000000,0,000000,0,000000,events/second
1620559888,6469,6,738457,0,000000,0,000000,0,000000,events/second
